date,open,high,low,close,volume
20221207104100,24310,24310,24310,24310,5
20221207104000,24305,24310,24305,24310,9
20221207103900,24280,24300,24280,24300,117
20221207103800,24280,24280,24280,24280,9
20221207103700,24280,24280,24280,24280,11
20221207103600,24280,24280,24280,24280,3
20221207103500,24280,24280,24280,24280,2
20221207103400,24280,24280,24280,24280,9
20221207103300,24280,24280,24280,24280,11
20221207103200,24280,24280,24280,24280,12
20221207103100,24280,24280,24250,24280,186
20221207103000,24270,24285,24250,24250,273
20221207102900,24230,24235,24230,24235,167
20221207102800,24240,24275,24225,24275,462
20221207102700,24230,24245,24210,24245,389
20221207102600,24215,24235,24205,24210,189
20221207102500,24245,24245,24205,24205,170
20221207102400,24205,24245,24205,24210,168
20221207102300,24205,24245,24205,24245,186
20221207102200,24210,24250,24210,24210,169
20221207102100,24230,24245,24200,24215,248
20221207102000,24225,24225,24190,24225,189
20221207101900,24190,24225,24190,24225,176
20221207101800,24195,24225,24190,24225,168
20221207101700,24205,24235,24190,24230,170
20221207101600,24245,24245,24200,24240,134
20221207101500,24245,24245,24245,24245,2
20221207101400,24255,24255,24210,24210,61
20221207101300,24255,24255,24255,24255,3
20221207101200,24255,24255,24255,24255,8
20221207101100,24255,24255,24215,24255,5
20221207101000,24250,24255,24220,24255,11
20221207100900,24250,24250,24250,24250,4
20221207100800,24220,24255,24220,24250,13
20221207100700,24220,24255,24210,24255,7
20221207100600,24255,24255,24230,24240,6
20221207100500,24220,24255,24220,24255,20
20221207100400,24205,24255,24205,24230,19
20221207100300,24250,24250,24250,24250,5
20221207100200,24250,24250,24210,24250,7
20221207100100,24255,24255,24255,24255,11
20221207100000,24220,24255,24220,24255,12
20221207095900,24230,24255,24220,24255,6
20221207095800,24250,24255,24240,24255,9
20221207095700,24255,24255,24255,24255,33
20221207095600,24240,24255,24235,24255,104
20221207095500,24240,24240,24240,24240,4
20221207095400,24245,24245,24205,24240,31
20221207095300,24245,24245,24245,24245,4
20221207095200,24245,24245,24210,24210,24
20221207095100,24245,24245,24215,24215,30
20221207095000,24245,24245,24245,24245,9
20221207094900,24220,24245,24215,24245,86
20221207094800,24255,24255,24255,24255,2
20221207094700,24225,24255,24225,24255,3
20221207094600,24255,24255,24255,24255,18
20221207094500,24260,24260,24255,24255,8
20221207094400,24275,24275,24225,24225,71
20221207094300,24250,24285,24230,24230,91
20221207094200,24255,24300,24255,24300,21
20221207094100,24290,24300,24260,24290,30
20221207094000,24300,24300,24300,24300,2
20221207093900,24300,24300,24300,24300,19
20221207093800,24300,24300,24300,24300,2
20221207093700,24290,24290,24290,24290,300
20221207093600,24285,24290,24285,24290,23
20221207093500,24290,24290,24285,24285,11
20221207093400,24285,24285,24285,24285,2
20221207093300,24290,24290,24290,24290,3
20221207093200,24295,24295,24270,24290,52
20221207093100,24300,24300,24300,24300,6
20221207093000,24290,24290,24275,24290,21
20221207092900,24285,24290,24280,24290,5
20221207092800,24310,24315,24290,24290,19
20221207092700,24290,24310,24290,24310,6
20221207092600,24310,24310,24295,24295,3
20221207092500,24305,24305,24305,24305,7
20221207092400,24305,24305,24305,24305,10
20221207092300,24305,24305,24305,24305,10
20221207092100,24305,24305,24305,24305,2
20221207092000,24285,24295,24285,24295,337
20221207091900,24295,24295,24285,24285,18
20221207091800,24295,24295,24295,24295,11
20221207091700,24305,24305,24295,24295,4
20221207091600,24300,24310,24300,24305,148
20221207091500,24295,24305,24295,24300,59
20221207091400,24275,24290,24275,24290,146
20221207091300,24275,24275,24275,24275,12
20221207091200,24275,24275,24275,24275,9
20221207091100,24270,24275,24270,24275,13
20221207091000,24265,24270,24260,24270,70
20221207090900,24260,24270,24260,24270,12
20221207090800,24260,24260,24260,24260,1
20221207090700,24220,24225,24220,24225,22
20221207090600,24235,24235,24200,24200,56
20221207090500,24250,24250,24250,24250,1
20221207090400,24235,24265,24235,24265,524
20221207090200,24240,24240,24240,24240,5
20221207090000,24220,24275,24220,24275,118
20221206153000,24370,24370,24370,24370,428
20221206151900,24325,24325,24320,24320,51
20221206151800,24330,24330,24330,24330,47
20221206151700,24330,24330,24330,24330,46
20221206151600,24325,24325,24325,24325,93
20221206151500,24315,24325,24315,24325,94
20221206151400,24330,24330,24315,24315,242
20221206151300,24350,24350,24350,24350,93
20221206151200,24350,24350,24350,24350,94
20221206151100,24360,24360,24355,24355,93
20221206151000,24370,24370,24365,24365,94
20221206150900,24370,24370,24370,24370,94
20221206150800,24365,24370,24365,24370,94
20221206150700,24365,24365,24365,24365,108
20221206150600,24345,24365,24310,24365,2044
20221206150500,24340,24345,24325,24345,680
20221206150400,24340,24340,24340,24340,162
20221206150300,24340,24340,24340,24340,162
20221206150200,24345,24345,24325,24325,79
20221206150100,24330,24350,24330,24330,89
20221206150000,24360,24360,24330,24330,423
20221206145900,24365,24365,24345,24345,108
20221206145800,24355,24365,24350,24350,70
20221206145700,24355,24355,24355,24355,67
20221206145600,24355,24355,24355,24355,68
20221206145500,24355,24355,24355,24355,68
20221206145400,24355,24355,24355,24355,67
20221206145300,24350,24355,24350,24355,68
20221206145200,24355,24355,24350,24350,78
20221206145100,24355,24360,24350,24350,68
20221206145000,24365,24365,24365,24365,68
20221206144900,24370,24370,24355,24355,73
20221206144800,24370,24375,24370,24370,167
20221206144700,24365,24370,24365,24370,68
20221206144600,24335,24365,24335,24365,188
20221206143800,24340,24340,24335,24335,55
20221206143700,24345,24345,24345,24345,6
20221206143600,24350,24350,24350,24350,52
20221206143500,24355,24355,24355,24355,3
20221206143200,24360,24360,24355,24355,148
20221206143100,24360,24360,24360,24360,12
20221206142900,24355,24360,24355,24360,2
20221206142800,24390,24390,24355,24355,138
20221206142700,24400,24400,24390,24390,3
20221206142400,24410,24410,24410,24410,1
20221206142300,24410,24410,24410,24410,1
20221206142000,24405,24405,24405,24405,20
20221206141900,24400,24400,24400,24400,1
20221206141800,24400,24405,24400,24405,12
20221206141700,24385,24385,24385,24385,41
20221206141600,24380,24380,24380,24380,99
20221206141400,24400,24400,24385,24385,1684
20221206140800,24405,24405,24400,24400,268
20221206140700,24405,24405,24405,24405,50
20221206140500,24405,24405,24405,24405,2
20221206140000,24415,24415,24410,24410,25
20221206135700,24420,24420,24420,24420,1
20221206135600,24420,24420,24420,24420,2
20221206135500,24425,24430,24425,24430,81
20221206135100,24415,24415,24415,24415,1
20221206135000,24420,24420,24420,24420,1
20221206134300,24420,24420,24420,24420,1
20221206134200,24425,24425,24425,24425,1
20221206133600,24410,24410,24405,24405,110
20221206133500,24410,24410,24410,24410,10
20221206133400,24410,24410,24410,24410,20
20221206133100,24415,24415,24415,24415,3
20221206132100,24415,24415,24415,24415,10
20221206132000,24435,24435,24435,24435,204
20221206131700,24435,24435,24435,24435,1
20221206131600,24425,24425,24420,24420,71
20221206131500,24465,24465,24465,24465,1
20221206131400,24445,24445,24445,24445,11
20221206131300,24450,24475,24450,24475,2
20221206131100,24475,24475,24475,24475,1
20221206131000,24450,24450,24450,24450,10
20221206130800,24480,24480,24480,24480,1
20221206130600,24480,24480,24480,24480,1
20221206130500,24480,24480,24455,24455,224
20221206130200,24480,24480,24480,24480,1
20221206130000,24450,24450,24450,24450,39
20221206125900,24450,24450,24450,24450,187
20221206125100,24445,24450,24445,24450,21
20221206124800,24430,24440,24430,24440,122
20221206124600,24420,24420,24410,24410,131
20221206124400,24425,24425,24420,24420,13
20221206124200,24450,24450,24450,24450,42
20221206124100,24450,24450,24450,24450,1
20221206124000,24430,24450,24430,24450,54
20221206123900,24450,24450,24450,24450,1
20221206123800,24450,24450,24450,24450,1
20221206123700,24450,24450,24450,24450,1
20221206123600,24450,24450,24450,24450,1
20221206123500,24450,24450,24450,24450,1
20221206123400,24450,24450,24450,24450,1
20221206123300,24450,24450,24445,24445,51
20221206123200,24450,24450,24450,24450,1
20221206123100,24450,24450,24450,24450,1
20221206123000,24450,24450,24450,24450,1
20221206122900,24450,24450,24450,24450,1
20221206122800,24450,24450,24450,24450,5
20221206122700,24450,24450,24450,24450,1
20221206122600,24450,24450,24440,24440,2
20221206122500,24450,24450,24450,24450,1
20221206122400,24450,24450,24450,24450,1
20221206122300,24445,24450,24445,24450,51
20221206122200,24455,24455,24455,24455,1
20221206122100,24455,24455,24440,24440,155
20221206122000,24465,24465,24460,24460,2
20221206121400,24490,24490,24490,24490,1
20221206121200,24470,24470,24470,24470,30
20221206121000,24460,24460,24460,24460,4
20221206120700,24470,24470,24470,24470,1
20221206120300,24455,24455,24455,24455,21
20221206120200,24460,24460,24460,24460,10
20221206120100,24475,24475,24465,24465,95
20221206120000,24480,24480,24475,24475,27
20221206115900,24510,24510,24510,24510,1
20221206115800,24510,24510,24510,24510,60
20221206115300,24490,24490,24480,24480,5
20221206115200,24510,24510,24510,24510,1
20221206115000,24495,24495,24495,24495,11
20221206114900,24520,24520,24500,24500,2
20221206114800,24520,24520,24520,24520,1
20221206114700,24500,24500,24500,24500,112
20221206114400,24505,24505,24505,24505,9
20221206114100,24510,24510,24510,24510,1
20221206113700,24515,24515,24510,24510,6
20221206113100,24550,24550,24550,24550,1
20221206113000,24550,24550,24550,24550,1
20221206112900,24550,24550,24550,24550,1
20221206112800,24550,24550,24550,24550,1
20221206112600,24550,24550,24550,24550,1
20221206112500,24550,24550,24550,24550,1
20221206112400,24515,24550,24515,24550,152
20221206112300,24550,24550,24550,24550,52
20221206112200,24555,24555,24555,24555,1
20221206112100,24560,24560,24560,24560,1
20221206112000,24560,24560,24560,24560,1
20221206111900,24560,24560,24560,24560,1
20221206111800,24565,24565,24565,24565,1
20221206111700,24565,24565,24565,24565,1
20221206111600,24555,24565,24555,24565,3
20221206111500,24545,24550,24545,24550,2
20221206111400,24530,24540,24530,24540,101
20221206111300,24530,24530,24525,24525,4
20221206111100,24525,24530,24525,24530,2
20221206111000,24495,24520,24495,24520,3107
20221206110900,24480,24495,24480,24495,6225
20221206110700,24465,24480,24465,24480,5939
20221206110600,24440,24440,24440,24440,300
20221206110500,24465,24465,24465,24465,19
20221206110300,24465,24465,24465,24465,1
20221206110000,24435,24435,24435,24435,9
20221206105800,24445,24445,24445,24445,20
20221206105700,24450,24450,24450,24450,13
20221206105200,24470,24470,24470,24470,5
20221206105100,24470,24470,24470,24470,1
20221206105000,24445,24445,24445,24445,217
20221206104800,24475,24475,24475,24475,1
20221206104600,24475,24475,24475,24475,3
20221206104200,24455,24470,24455,24470,41
20221206104100,24450,24450,24450,24450,1
20221206103900,24450,24450,24450,24450,10
20221206103700,24420,24420,24420,24420,45
20221206103500,24420,24420,24420,24420,26
20221206103400,24435,24435,24425,24425,59
20221206103300,24445,24445,24440,24440,22
20221206103000,24455,24475,24450,24475,34
20221206102800,24455,24455,24455,24455,120
20221206102500,24470,24470,24470,24470,30
20221206102100,24465,24465,24450,24450,1500
20221206101500,24465,24465,24465,24465,14
20221206101400,24470,24470,24470,24470,2
20221206101300,24475,24475,24470,24470,122
20221206101200,24490,24490,24485,24485,82
20221206101000,24490,24490,24490,24490,72
20221206100900,24495,24495,24495,24495,1
20221206100200,24495,24515,24495,24515,11
20221206100100,24515,24515,24515,24515,30
20221206100000,24500,24510,24500,24510,60
20221206095600,24500,24500,24500,24500,20
20221206094800,24460,24460,24460,24460,1
20221206094600,24470,24470,24460,24460,9
20221206094400,24490,24490,24470,24470,70
20221206094300,24490,24490,24490,24490,1
20221206094200,24490,24490,24490,24490,41
20221206094100,24500,24500,24495,24495,21
20221206094000,24520,24520,24520,24520,2
20221206093600,24595,24595,24550,24550,136
20221206093400,24565,24595,24565,24595,201
20221206093100,24540,24575,24540,24575,228
20221206093000,24540,24540,24540,24540,5
20221206092800,24540,24540,24540,24540,5
20221206092500,24525,24545,24525,24540,39
20221206092400,24485,24485,24485,24485,457
20221206092300,24485,24485,24485,24485,1
20221206092200,24485,24485,24485,24485,283
20221206092100,24460,24460,24460,24460,2
20221206092000,24450,24450,24450,24450,15
20221206091900,24485,24485,24485,24485,1
20221206091800,24420,24420,24420,24420,1
20221206091700,24410,24410,24410,24410,12
20221206091600,24485,24485,24485,24485,1
20221206091400,24400,24465,24400,24400,12
20221206091300,24465,24465,24465,24465,41
20221206091200,24375,24385,24375,24385,21
20221206091000,24460,24460,24450,24450,302
20221206090700,24390,24390,24390,24390,12
20221206090600,24385,24385,24385,24385,10
20221206090500,24385,24385,24305,24385,251
20221206090400,24370,24380,24370,24380,20
20221206090300,24340,24340,24340,24340,1
20221206090200,24335,24390,24335,24390,71
20221206090100,24415,24425,24340,24340,319
20221206090000,24420,24420,24420,24420,212
20221205153000,24615,24615,24615,24615,215
20221205151900,24615,24615,24615,24615,3
20221205151700,24610,24620,24610,24615,8
20221205151600,24620,24620,24610,24610,819
20221205151500,24625,24630,24625,24630,231
20221205151400,24635,24635,24610,24610,1029
20221205151300,24640,24640,24605,24640,1295
20221205151200,24640,24640,24605,24640,1226
20221205151100,24640,24640,24600,24640,1285
20221205151000,24640,24640,24615,24640,1478
20221205150900,24635,24640,24615,24615,1255
20221205150800,24635,24635,24605,24635,1025
20221205150700,24625,24645,24625,24645,1426
20221205150600,24620,24635,24585,24625,1419
20221205150500,24620,24625,24600,24625,1464
20221205150400,24620,24620,24600,24600,24
20221205150300,24605,24605,24605,24605,9
20221205150200,24625,24625,24610,24610,207
20221205150100,24610,24610,24610,24610,7
20221205150000,24625,24625,24610,24610,14
20221205145900,24615,24625,24615,24615,72
20221205145800,24615,24615,24615,24615,29
20221205145700,24615,24630,24610,24615,60
20221205145600,24610,24610,24605,24605,42
20221205145500,24610,24615,24610,24615,46
20221205145400,24610,24610,24610,24610,29
20221205145300,24610,24620,24610,24610,47
20221205145200,24610,24610,24610,24610,31
20221205145100,24610,24620,24610,24610,64
20221205145000,24620,24620,24615,24615,34
20221205144900,24615,24615,24615,24615,71
20221205144800,24610,24615,24610,24615,37
20221205144700,24610,24610,24610,24610,30
20221205144600,24610,24625,24610,24625,55
20221205144500,24605,24625,24605,24625,58
20221205144400,24605,24615,24600,24615,112
20221205144300,24595,24605,24595,24600,123
20221205144200,24595,24605,24595,24605,53
20221205144100,24605,24610,24590,24595,90
20221205144000,24590,24610,24590,24595,56
20221205143900,24595,24610,24590,24590,59
20221205143800,24600,24620,24590,24590,138
20221205143700,24620,24620,24605,24610,198
20221205143600,24625,24625,24605,24610,48
20221205143500,24610,24625,24600,24600,70
20221205143400,24615,24620,24605,24605,24
20221205143300,24620,24620,24595,24605,53
20221205143200,24605,24620,24590,24620,117
20221205143100,24585,24615,24585,24615,39
20221205143000,24595,24595,24575,24580,43
20221205142900,24565,24640,24565,24595,183
20221205142800,24560,24580,24560,24565,90
20221205142700,24570,24570,24560,24560,46
20221205142600,24560,24575,24560,24560,43
20221205142500,24575,24575,24560,24560,45
20221205142400,24560,24560,24560,24560,34
20221205142300,24535,24575,24535,24575,218
20221205142200,24535,24550,24535,24550,40
20221205142100,24550,24550,24535,24535,48
20221205142000,24535,24545,24535,24535,65
20221205141900,24535,24545,24535,24535,33
20221205141800,24540,24540,24535,24535,73
20221205141700,24545,24545,24545,24545,56
20221205141600,24550,24550,24545,24545,56
20221205141500,24550,24550,24550,24550,36
20221205141400,24550,24550,24550,24550,33
20221205141300,24550,24550,24550,24550,41
20221205141200,24565,24565,24550,24550,101
20221205141100,24550,24550,24550,24550,34
20221205141000,24555,24555,24555,24555,39
20221205140900,24555,24555,24555,24555,41
20221205140800,24565,24565,24560,24560,47
20221205140700,24565,24565,24565,24565,68
20221205140600,24570,24570,24560,24565,44
20221205140500,24560,24560,24560,24560,31
20221205140400,24560,24565,24560,24565,47
20221205140300,24555,24570,24555,24555,42
20221205140200,24545,24545,24545,24545,33
20221205140100,24535,24535,24535,24535,30
20221205140000,24580,24580,24535,24535,44
20221205135900,24580,24580,24535,24535,36
20221205135800,24535,24535,24535,24535,35
20221205135700,24535,24535,24535,24535,69
20221205135600,24535,24535,24535,24535,72
20221205135500,24535,24575,24535,24575,274
20221205135400,24535,24550,24535,24550,51
20221205135300,24525,24545,24525,24545,67
20221205135200,24530,24545,24525,24540,52
20221205135100,24535,24535,24530,24530,33
20221205135000,24540,24540,24535,24535,44
20221205134900,24540,24540,24530,24530,47
20221205134800,24540,24540,24540,24540,27
20221205134700,24545,24545,24545,24545,11
20221205134600,24540,24545,24540,24545,12
20221205134500,24550,24550,24545,24545,11
20221205134400,24550,24550,24550,24550,4
20221205134300,24550,24550,24550,24550,41
20221205134200,24545,24550,24545,24550,33
20221205134100,24545,24550,24545,24545,44
20221205134000,24545,24555,24545,24545,27
20221205133900,24570,24570,24545,24545,115
20221205133800,24550,24550,24550,24550,37
20221205133700,24545,24565,24545,24550,44
20221205133600,24550,24550,24550,24550,18
20221205133500,24550,24550,24545,24550,25
20221205133400,24545,24545,24545,24545,361
20221205133300,24575,24575,24545,24545,101
20221205133200,24580,24585,24575,24585,9
20221205133100,24580,24580,24575,24575,6
20221205133000,24575,24575,24575,24575,23
20221205132900,24580,24580,24575,24575,6
20221205132800,24585,24585,24580,24580,4
20221205132700,24600,24600,24580,24585,209
20221205132600,24605,24605,24605,24605,12
20221205132500,24605,24610,24600,24600,13
20221205132400,24610,24610,24610,24610,1
20221205132300,24605,24610,24605,24610,6
20221205132200,24605,24605,24605,24605,2
20221205132100,24605,24605,24605,24605,9
20221205132000,24625,24625,24605,24605,10
20221205131900,24630,24630,24630,24630,3
20221205131800,24620,24620,24605,24605,14
20221205131700,24625,24625,24605,24620,11
20221205131600,24625,24630,24625,24630,3
20221205131500,24620,24625,24610,24610,5
20221205131400,24610,24625,24610,24620,5
20221205131300,24625,24625,24610,24625,9
20221205131200,24625,24625,24610,24625,14
20221205131100,24615,24630,24615,24630,124
20221205131000,24620,24620,24610,24620,10
20221205130900,24610,24620,24610,24620,6
20221205130800,24615,24615,24615,24615,5
20221205130700,24615,24620,24615,24620,11
20221205130600,24620,24620,24620,24620,109
20221205130500,24650,24650,24620,24620,10
20221205130400,24620,24625,24620,24625,8
20221205130300,24625,24625,24620,24620,358
20221205130200,24640,24650,24625,24625,212
20221205130100,24630,24630,24630,24630,4
20221205130000,24630,24630,24630,24630,19
20221205125900,24625,24625,24625,24625,6
20221205125800,24625,24630,24625,24625,14
20221205125700,24625,24625,24625,24625,6
20221205125600,24625,24625,24625,24625,2
20221205125500,24625,24625,24625,24625,4
20221205125400,24625,24625,24625,24625,8
20221205125300,24625,24625,24625,24625,5
20221205125200,24625,24640,24625,24625,11
20221205125100,24625,24625,24625,24625,6
20221205125000,24625,24625,24625,24625,4
20221205124900,24625,24625,24625,24625,6
20221205124800,24620,24620,24620,24620,5
20221205124700,24620,24640,24620,24620,12
20221205124600,24620,24620,24620,24620,7
20221205124500,24645,24645,24620,24620,5
20221205124400,24630,24630,24630,24630,180
20221205124300,24630,24630,24630,24630,8
20221205124200,24630,24630,24630,24630,2
20221205124100,24620,24635,24620,24635,15
20221205124000,24620,24620,24620,24620,9
20221205123900,24620,24625,24620,24625,10
20221205123800,24620,24625,24620,24620,13
20221205123700,24620,24620,24620,24620,8
20221205123600,24630,24630,24620,24620,3
20221205123500,24620,24620,24620,24620,4
20221205123400,24620,24635,24620,24635,17
20221205123300,24635,24635,24620,24620,3
20221205123100,24620,24640,24620,24640,18
20221205123000,24640,24640,24620,24620,8
20221205122900,24620,24620,24620,24620,2
20221205122800,24620,24620,24620,24620,8
20221205122700,24620,24620,24620,24620,5
20221205122600,24620,24620,24620,24620,2
20221205122500,24620,24650,24620,24650,7
20221205122400,24620,24620,24620,24620,4
20221205122300,24635,24635,24620,24620,9
20221205122200,24635,24635,24635,24635,2
20221205122100,24635,24635,24635,24635,5
20221205122000,24630,24680,24630,24635,115
20221205121800,24685,24685,24630,24630,12
20221205121700,24650,24650,24625,24625,24
20221205121600,24620,24620,24620,24620,2
20221205121500,24620,24630,24620,24630,258
20221205121400,24620,24620,24620,24620,5
20221205121300,24625,24625,24620,24620,25
20221205121200,24620,24620,24620,24620,6
20221205121100,24625,24630,24620,24620,37
20221205121000,24625,24625,24625,24625,6
20221205120800,24620,24625,24620,24625,10
20221205120700,24620,24620,24620,24620,7
20221205120500,24620,24620,24620,24620,11
20221205120400,24620,24640,24620,24620,10
20221205120300,24620,24620,24620,24620,2
20221205120200,24620,24620,24620,24620,11
20221205120000,24620,24620,24620,24620,7
20221205115900,24620,24620,24620,24620,9
20221205115800,24630,24630,24620,24620,7
20221205115700,24620,24620,24620,24620,13
20221205115600,24625,24625,24625,24625,5
20221205115500,24630,24630,24630,24630,4
20221205115400,24630,24635,24630,24635,45
20221205115300,24645,24645,24635,24635,74
20221205115200,24650,24650,24650,24650,36
20221205115100,24650,24655,24650,24655,11
20221205115000,24650,24650,24650,24650,6
20221205114900,24650,24650,24650,24650,11
20221205114800,24660,24660,24655,24655,58
20221205114700,24655,24655,24655,24655,14
20221205114600,24660,24660,24655,24660,7
20221205114500,24670,24670,24660,24660,230
20221205114400,24670,24695,24670,24670,15
20221205114300,24675,24675,24675,24675,6
20221205114200,24670,24670,24670,24670,6
20221205114100,24670,24670,24670,24670,4
20221205114000,24670,24670,24670,24670,7
20221205113900,24670,24670,24670,24670,7
20221205113800,24670,24690,24670,24690,11
20221205113700,24670,24695,24670,24670,11
20221205113600,24670,24670,24670,24670,7
20221205113500,24695,24695,24670,24670,104
20221205113400,24675,24675,24670,24675,7
20221205113300,24690,24690,24690,24690,100
20221205113200,24670,24670,24670,24670,10
20221205113100,24670,24685,24670,24685,15
20221205113000,24670,24670,24670,24670,4
20221205112900,24670,24670,24670,24670,11
20221205112700,24670,24670,24670,24670,97
20221205112600,24670,24670,24670,24670,75
20221205112400,24670,24695,24670,24670,41
20221205112300,24670,24675,24670,24675,9
20221205112200,24675,24675,24675,24675,2
20221205112100,24670,24690,24670,24670,16
20221205112000,24670,24670,24670,24670,4
20221205111900,24670,24670,24670,24670,7
20221205111800,24670,24670,24670,24670,2
20221205111700,24670,24700,24670,24700,9
20221205111600,24675,24695,24675,24695,11
20221205111500,24680,24685,24670,24685,14
20221205111400,24680,24680,24670,24670,6
20221205111300,24685,24695,24685,24695,9
20221205111200,24685,24685,24685,24685,4
20221205111100,24700,24700,24685,24685,8
20221205110900,24695,24695,24685,24685,13
20221205110800,24705,24705,24700,24700,7
20221205110700,24710,24710,24705,24705,59
20221205110600,24715,24715,24710,24710,12
20221205110400,24750,24750,24715,24715,141
20221205110300,24730,24730,24730,24730,80
20221205110200,24730,24730,24730,24730,4
20221205110100,24730,24730,24730,24730,8
20221205110000,24735,24735,24735,24735,11
20221205105900,24740,24740,24740,24740,61
20221205105800,24750,24750,24745,24745,96
20221205105700,24750,24785,24750,24750,13
20221205105600,24750,24750,24750,24750,7
20221205105500,24750,24750,24750,24750,2
20221205105400,24785,24785,24755,24755,11
20221205105300,24745,24785,24745,24785,38
20221205105200,24750,24750,24750,24750,4
20221205105100,24745,24745,24735,24735,13
20221205105000,24745,24785,24745,24745,11
20221205104900,24750,24750,24750,24750,15
20221205104800,24755,24755,24755,24755,6
20221205104700,24770,24770,24755,24755,83
20221205104500,24770,24770,24770,24770,7
20221205104400,24805,24805,24770,24770,12
20221205104300,24770,24770,24770,24770,7
20221205104200,24775,24800,24775,24800,10
20221205104100,24780,24805,24780,24805,15
20221205104000,24775,24800,24775,24800,19
20221205103900,24775,24775,24775,24775,5
20221205103800,24775,24775,24775,24775,2
20221205103700,24785,24820,24780,24780,16
20221205103600,24780,24780,24780,24780,27
20221205103500,24775,24775,24775,24775,3
20221205103400,24775,24775,24775,24775,4
20221205103300,24775,24775,24775,24775,10
20221205103200,24805,24815,24770,24815,5
20221205103100,24800,24800,24755,24800,29
20221205103000,24755,24800,24755,24755,16
20221205102900,24755,24755,24755,24755,2
20221205102700,24755,24755,24755,24755,14
20221205102500,24750,24750,24750,24750,3
20221205102400,24745,24745,24745,24745,16
20221205102300,24755,24800,24745,24745,46
20221205102200,24715,24750,24715,24750,39
20221205102100,24705,24705,24705,24705,10
20221205102000,24710,24710,24710,24710,6
20221205101900,24710,24710,24710,24710,2
20221205101800,24720,24720,24710,24710,10
20221205101700,24735,24750,24720,24720,14
20221205101600,24745,24745,24745,24745,5
20221205101500,24740,24740,24710,24720,480
20221205101400,24695,24735,24695,24710,732
20221205101300,24695,24695,24695,24695,1
20221205101200,24690,24690,24685,24690,560
20221205101100,24730,24735,24690,24690,101
20221205101000,24725,24725,24680,24725,13
20221205100900,24685,24700,24675,24700,54
20221205100800,24670,24670,24670,24670,4
20221205100700,24675,24675,24675,24675,7
20221205100600,24670,24670,24670,24670,11
20221205100500,24670,24670,24670,24670,8
20221205100400,24665,24670,24665,24670,7
20221205100300,24665,24680,24665,24665,62
20221205100200,24665,24665,24665,24665,2
20221205100100,24670,24670,24670,24670,68
20221205100000,24670,24670,24670,24670,5
20221205095900,24670,24670,24670,24670,9
20221205095800,24675,24675,24670,24675,12
20221205095700,24670,24675,24670,24675,5
20221205095600,24670,24700,24670,24700,8
20221205095500,24675,24675,24670,24670,55
20221205095400,24680,24680,24680,24680,75
20221205095300,24680,24680,24680,24680,2
20221205095200,24680,24680,24680,24680,1
20221205095100,24680,24680,24680,24680,15
20221205095000,24700,24700,24680,24680,6
20221205094700,24690,24690,24680,24680,302
20221205094600,24710,24710,24695,24695,31
20221205094500,24700,24700,24690,24690,2
20221205094400,24735,24735,24680,24680,114
20221205094300,24740,24740,24690,24690,6
20221205094200,24690,24690,24690,24690,1
20221205094100,24715,24745,24710,24745,41
20221205094000,24745,24755,24720,24750,60
20221205093900,24755,24775,24755,24775,11
20221205093800,24775,24775,24775,24775,1
20221205093700,24775,24775,24775,24775,1
20221205093600,24760,24775,24725,24725,15
20221205093500,24775,24775,24760,24760,21
20221205093400,24760,24760,24760,24760,32
20221205093300,24755,24760,24755,24760,11
20221205093100,24765,24775,24720,24760,33
20221205093000,24775,24775,24720,24775,15
20221205092900,24775,24775,24775,24775,1
20221205092800,24780,24780,24780,24780,1
20221205092700,24750,24790,24745,24790,15
20221205092600,24805,24810,24805,24810,2
20221205092500,24810,24810,24810,24810,1
20221205092400,24810,24810,24810,24810,1
20221205092300,24820,24820,24820,24820,50
20221205092200,24815,24820,24815,24820,10
20221205092100,24790,24810,24790,24810,125
20221205092000,24730,24785,24730,24785,12
20221205091800,24785,24785,24730,24730,2
20221205091700,24775,24785,24775,24785,370
20221205091600,24770,24770,24770,24770,5
20221205091300,24705,24705,24685,24685,59
20221205091200,24780,24780,24725,24725,164
20221205091100,24785,24785,24785,24785,1
20221205091000,24790,24790,24735,24775,17
20221205090900,24730,24730,24730,24730,2
20221205090800,24725,24725,24725,24725,300
20221205090500,24695,24695,24695,24695,100
20221205090400,24645,24670,24645,24670,44
20221205090300,24720,24720,24700,24700,65
20221205090200,24760,24770,24760,24760,31
20221205090100,24785,24785,24785,24785,80
20221205090000,24760,24785,24760,24785,291
20221202153000,24785,24785,24785,24785,499
20221202151900,24810,24810,24805,24805,501
20221202151800,24795,24805,24795,24805,831
20221202151700,24795,24800,24795,24795,690
20221202151600,24800,24800,24795,24800,361
20221202151500,24795,24795,24795,24795,179
20221202151400,24790,24790,24785,24785,203
20221202151300,24795,24795,24785,24785,272
20221202151200,24790,24795,24785,24795,205
20221202151100,24790,24795,24790,24790,138
20221202151000,24800,24800,24785,24785,1215
20221202150900,24805,24805,24800,24800,289
20221202150800,24810,24810,24805,24805,221
20221202150600,24810,24810,24810,24810,307
20221202150400,24815,24815,24815,24815,2
20221202150300,24815,24815,24815,24815,2
20221202150200,24815,24815,24815,24815,5
20221202150100,24815,24815,24815,24815,7
20221202150000,24815,24815,24810,24815,6
20221202145800,24815,24815,24815,24815,1
20221202145600,24810,24810,24810,24810,5
20221202145400,24815,24815,24815,24815,42
20221202145300,24815,24815,24815,24815,3
